stationcode,name,address,latitude,longitude,brand
17140,7-Eleven Moorebank,"98-102 Heathcote Rd, MOOREBANK NSW 2170",-33.9380819,150.9395525,7-Eleven
17142,7-Eleven Seven Hills,"151 Prospect Hwy, SEVEN HILLS NSW 2147",-33.7689361,150.9426804,7-Eleven
17141,7-Eleven Glendale,"397 Main Rd, CARDIFF NSW 2285",-32.9339267,151.6562059,7-Eleven
17143,7-Eleven Yagoona,"519 Hume Hwy, YAGOONA NSW 2199",-33.9076093,151.0207726,7-Eleven
17144,7-Eleven Tweed Heads Sth,"112 Minjungbal Dr, TWEED HEADS SOUTH NSW 2486",-28.2072162,153.5454298,7-Eleven
17145,7-Eleven Matraville,"515 Bunnerong Rd, MATRAVILLE NSW 2036",-33.9594352,151.231759,7-Eleven
17146,7-Eleven Five Dock,"231-235 Great North Road, Five Dock NSW 2046",-33.86491,151.130081,7-Eleven
17147,U-Go Baulkham Hills (Unmanned),"117 Seven Hills Rd, BAULKHAM HILLS NSW 2153",-33.7613952,150.9750732,U-Go
17148,7-Eleven Windsor,"12 Hawkesbury Valley Way, WINDSOR NSW 2756",-33.6118712,150.8122023,7-Eleven
17149,7-Eleven RIVERSTONE,"55 Garfield Rd E, RIVERSTONE NSW 2765",-33.67797,150.86344,7-Eleven
17151,Ampol Foodary Wetherill Park,"Cnr The Horsley Dr & Mcilwraith St, WETHERILL PARK NSW 2164",-33.852401,150.890413,Ampol Foodary
17154,Freedom Fuels Terranora,"2-14 Henry Lawson Dr, TERRANORA NSW 2486",-28.2398716,153.5016872,Independent
17162,Budget Petroleum Smithfield,"729 The Horsley Dr, SMITHFIELD NSW 2164",-33.8522655,150.9357342,Budget
17164,Ampol Foodary Unanderra,"86-98 Princes Hwy, UNANDERRA NSW 2526",-34.4541917,150.8451819,Ampol Foodary
17165,Ampol Foodary Rydalmere,"309 Victoria Rd, RYDALMERE NSW 2116",-33.8119597,151.0371167,Ampol Foodary
17230,Ampol Foodary Albion Park Rail,"31 Princess Highway, ALBION PARK RAIL NSW 2527",-34.551625,150.788036,Ampol Foodary
17231,Mobil,"62-64 Wamoon Ave, LEETON NSW 2705",-34.5510174,146.391217,Mobil
17232,Metro Willoughby,"599 Willoughby Rd, WILLOUGHBY NSW 2068",-33.803882,151.1997448,Metro Fuel
17235,Medco Kanahooka,"90-94 Lakeside Dr, KANAHOOKA NSW 2530",-34.501175,150.8145749,Independent
17236,Ampol Foodary Guildford,"636-644 Woodville Rd, OLD GUILDFORD NSW 2161",-33.8665036,150.9881451,Ampol Foodary
17239,Mobil Coonamble,"66 Aberford St, COONAMBLE NSW 2829",-30.9532115,148.3826157,Mobil
17240,Metro Fuel,"36-38 Lane Cove Rd, RYDE NSW 2112",-33.8075114,151.1086039,Metro Fuel
17241,Ampol Foodary Toronto,"147 St, TORONTO NSW 2283",-33.012861,151.592891,Ampol Foodary
17243,NRMA Fast Charger,"9 Murray Rose, SYDNEY OLYMPIC PARK NSW 2127",-33.8458976,151.0697681,NRMA
17244,Ampol Foodary Narrabri,"31 Dangar St, NARRABRI NSW 2390",-30.3298278,149.7756019,Ampol Foodary
17249,Ampol Foodary Erina,"155 The Entrance Rd, ERINA NSW 2250",-33.4382424,151.3793547,Ampol Foodary
17248,CULCAIRN TAKEAWAY & FUEL,"2883 Olympic Hwy, CULCAIRN NSW 2660",-35.6745404,147.0356198,Caltex
17253,Ampol Foodary Leumeah,"6 Rudd Rd, LEUMEAH NSW 2560",-34.0539873,150.829946,Ampol Foodary
17252,Ampol Foodary Moama,"73 Meninya St, MOAMA NSW 2731",-36.1081561,144.7528658,Ampol Foodary
17254,Ampol Foodary Coonabarabran,"85-87 John St, COONABARABRAN NSW 2357",-31.2723111,149.2771566,Ampol Foodary
17255,Ampol Foodary Heathcote Southbound,"1344 Princes Hwy, HEATHCOTE NSW 2233",-34.0884062,151.0072293,Ampol Foodary
17258,United Petroleum Junee,"126-130 Broadway St, JUNEE NSW 2663",-34.8681114,147.5834859,United
17259,Roger Moore Pty Ltd,"55 Hope St, WARIALDA NSW 2402",-29.5416033,150.5768741,Independent
17261,Hill & Co Metro Depot,"1 Braidwood Rd, GOULBURN NSW 2580",-34.7622896,149.7162897,Metro Fuel
17264,Delta Ag,"5 Harry Davies Dr, LOCKHART NSW 2656",-35.2280157,146.7266377,Independent
17266,Budget Petrol Sanctuary Point,"147 Larmer Ave, SANCTUARY POINT NSW 2540",-35.0993372,150.6329216,Budget
17269,Ampol Foodary Homebush,"334-336 Parramatta Rd, HOMEBUSH WEST NSW 2140",-33.8581667,151.0681389,Ampol Foodary
17268,Ampol Foodary Maryland,"41 Minmi Rd, WALLSEND NSW 2287",-32.889608,151.661916,Ampol Foodary
17270,Speedway Kent Road,"38 Kent Rd, NORTH RYDE NSW 2113",-33.7916867,151.1159807,Speedway
17273,Ampol Foodary Kingsford,"603-611 Anzac Pde, KINGSFORD NSW 2032",-33.934352,151.237114,Ampol Foodary
17274,Pearl Energy Williamtown,"1 Lavis Lane, WILLIAMTOWN NSW 2318",-32.8169385,151.8438871,Pearl Energy
17275,Liberty Tenterfield,"104 Rouse St, TENTERFIELD NSW 2372",-29.0615215,152.0173699,Liberty
17277,Ampol Foodary Charmhaven,"13-15 Pacific Hwy Cnr Costa Ave, CHARMHAVEN NSW 2263",-33.216355,151.509196,Ampol Foodary
17278,EG Ampol Silverwater,"154 Silverwater Rd, SILVERWATER NSW 2128",-33.8316714,151.0485448,EG Ampol
17279,EG Ampol Chipping Norton,"147 Newbridge Rd, CHIPPING NORTON NSW 2170",-33.9281332,150.9640102,EG Ampol
17282,Ampol Foodary Hazelbrook,"198-199 Great Western Hwy, HAZELBROOK NSW 2779",-33.7210678,150.452084,Ampol Foodary
17283,Nemingha PostOffice,"1049 Armidale Rd, NEMINGHA NSW 2340",-31.123864,150.990515,Transwest Fuels
17287,Ampol South Grafton,"60-64 Schwinghammer St, SOUTH GRAFTON NSW 2460",-29.7119008,152.9464277,Ampol
17288,Xpress fuels,"134 Brighton Ave, CAMPSIE NSW 2194",-33.9033733,151.1068754,Independent
17290,Ampol Foodary West Wyalong,"Mid West Highway, West Wyalong NSW 2671",-33.926481,147.244991,Ampol Foodary
17292,Metro Doyalson,"50 Pacific Hwy, DOYALSON NSW 2262",-33.1996747,151.5232505,Metro Fuel
17294,Ampol Foodary Woollahra,"116-118 Old South Head Rd, WOOLLAHRA NSW 2025",-33.8896117,151.2553819,Ampol Foodary
17297,U-Go Mount Colah,"603 Pacific Hwy, MOUNT COLAH NSW 2079",-33.6703805,151.1151924,U-Go
17300,EG Ampol Salamander Bay,"19 Bagnall Beach Road, SALAMANDER BAY NSW 2317",-32.734283,152.109418,EG Ampol
17301,Ampol Foodary Forster,"16-18 Lake St, FORSTER NSW 2428",-32.1830691,152.5162479,Ampol Foodary
17305,Ampol Foodary Barrack Heights,"332-336 Shellharbour Rd, BARRACK HEIGHTS NSW 2528",-34.5648919,150.8597784,Ampol Foodary
17306,Ampol South Albury,"609 Hovell St, SOUTH ALBURY NSW 2640",-36.0870453,146.9100188,Ampol
17310,Ampol Foodary St Ives North,"363 Mona Vale Road, ST IVES NORTH NSW 2075",-33.716381,151.173316,Ampol Foodary
17311,Oilplus Daroobalgie (Bulk Service Depot),"Lot 127 Lot 127 Back Yamma Rd, Daroobalgie NSW 2870",-33.32314,148.07285,Independent
17316,Woodham Petroleum Collarenebri,"36-40 Wilson St, COLLARENEBRI NSW 2833",-29.5439722,148.5763508,Woodham Petroleum
17313,Woodham Petroleum Hermidale,"Lot 1 Quanda St, HERMIDALE NSW 2831",-31.532819,146.730229,Woodham Petroleum
17314,Woodham Petroleum Byrock,"Mulga Creek Hotel Mitchell Hwy, BYROCK NSW 2831",-30.494869,146.320327,Woodham Petroleum
17315,Woodham Petroleum Coonamble,"5 Hooper Dr, COONAMBLE NSW 2829",-30.9438091,148.3749204,Woodham Petroleum
17317,7-Eleven Enmore,"22 Stanmore Street, Enmore NSW 2042",-33.898417,151.169933,7-Eleven
17320,Werrington South,"577 Great Western Hwy, WERRINGTON NSW 2747",-33.7673928,150.7568645,7-Eleven
17318,7-Eleven East Maitland,"35 Melbourne St, EAST MAITLAND NSW 2323",-32.7448089,151.5838575,7-Eleven
17319,7-Eleven Long Jetty,"475 The Entrance Rd, LONG JETTY NSW 2261",-33.3632592,151.4789107,7-Eleven
17321,Speedway Casula,"572-576 Hume Hwy, CASULA NSW 2170",-33.9508807,150.9045131,Speedway
17324,Jeff and rocks fuel and hardware,"38 Adam's Street, Wentworth NSW 2648",-34.107783,141.917818,BP
17322,U-Go Raymond Terrace (Unmanned),"136-138 Adelaide St, RAYMOND TERRACE NSW 2324",-32.7650378,151.7425266,U-Go
17323,Ampol Foodary Raymond Terrace North,"40 Richardson Rd, RAYMOND TERRACE NSW 2324",-32.7559909,151.7628529,Ampol Foodary
17327,7-Eleven Morisset,"133 Dora St, MORISSET NSW 2264",-33.1117963,151.4808387,7-Eleven
17329,Ampol Foodary Seven Hills,"38 Abbott Rd, SEVEN HILLS NSW 2147",-33.7669285,150.9548252,Ampol Foodary
17333,BP Kiama,"180 Manning St, KIAMA NSW 2533",-34.6824441,150.8483121,BP
17339,Ampol Foodary Woy Woy,"66 Memorial Ave, BLACKWALL NSW 2256",-33.5069925,151.331671,Ampol Foodary
17340,Ampol Foodary Kariong,"Lot 2 Langford Drive Cnr Mitchell Dr, KARIONG NSW 2250",-33.439373,151.293527,Ampol Foodary
17341,Randwick Petroleum,"88 Clovelly Rd, RANDWICK NSW 2031",-33.9091412,151.2486257,Independent
17344,Broulee Supermarket & Cellars,"23-25 Grant St, BROULEE NSW 2537",-35.8539562,150.1758532,Liberty
17345,BP Fairfield,"183 The Horsley Drive, FAIRFIELD EAST NSW 2165",-33.87784,150.966162,BP
17346,BP Leppington,"1389 Camden Valley Way, LEPPINGTON NSW 2179",-33.9703881,150.8124919,BP
17347,Ampol Village Grocer,"1413-1415 Elizabeth Dr, KEMPS CREEK NSW 2178",-33.8789556,150.7951152,Ampol
17348,Ampol Foodary Manly Vale,"236 Condamine Street, MANLY VALE NSW 2093",-33.784842,151.267268,Ampol Foodary
17349,Bp East Albury,"687 Drome St, EAST ALBURY NSW 2640",-36.0747972,146.947267,BP
17350,BP Hoxton Park Airfield,"505 Cowpasture Rd, LEN WATERS ESTATE NSW 2171",-33.918371,150.854054,BP
17351,Ultra Mogo,"33-35 Princes Highway, MOGO NSW 2536",-35.782159,150.142056,Ultra Petroleum
17352,IOR Nevertire (Self- Serve),"Gunningbar St &, Cremorne St, Nevertire NSW 2826",-31.8377876794001,147.722093030482,IOR Group
17356,Ampol Foodary Kyogle,"24-26 Summerland Way, KYOGLE NSW 2474",-28.6181058,153.0038475,Ampol Foodary
17357,MOBIL LAKE ALBERT,"53 Gregory Cres, LAKE ALBERT NSW 2650",-35.1667337,147.3821687,Mobil
17359,Ampol Foodary Cobar,"99 Barrier Hwy, COBAR NSW 2835",-31.496461,145.827497,Ampol Foodary
17360,Shell Southwest Rocks,"158-162 Gregory St, SOUTH WEST ROCKS NSW 2431",-30.8997236,153.0412954,Shell
17362,Ampol Foodary Croydon,"404-410 Liverpool Rd, CROYDON NSW 2132",-33.8884725,151.1157289,Ampol Foodary
17576,Ampol Foodary Edgeworth,"662 Main Rd, EDGEWORTH NSW 2285",-32.925586,151.627821,Ampol Foodary
17579,BP Thurgoona,"6 Diamond Drive, THURGOONA NSW 2640",-36.044179,146.9948,BP
17580,Pacific Fuel Solutions,"5 Canavan Dr, BERESFIELD NSW 2322",-32.8006392,151.6329248,Independent
17581,Ampol Foodary Five Dock,"Ramsay Rd & Fairlight Street, FIVE DOCK NSW 2046",-33.870023,151.130434,Ampol Foodary
17584,South West Fuel Cootamundra,"56 Yass Rd, COOTAMUNDRA NSW 2590",-34.6300444,148.0413526,South West
17586,Ampol Foodary Lismore Airport,"237 Union St, SOUTH LISMORE NSW 2480",-28.8205218,153.2648001,Ampol Foodary
17590,BP Coleambally,"12 Kingfisher Ave, COLEAMBALLY NSW 2707",-34.806483,145.8831002,BP
17593,Budget Carlton,"3 Railway Pde, KOGARAH NSW 2217",-33.9617137,151.1331812,Budget
17594,Shell Reddy Express Bomaderry,"271 Princes Hwy, BOMADERRY NSW 2541",-34.8400311,150.5939574,Reddy Express
17773,Shell Coila,"Coila Auto and Caravan Pk 3926 Princes Hwy, COILA NSW 2537",-36.0108206,150.1047665,Shell
17776,BP CLOVELLY,"33-37 Carrington Rd, RANDWICK NSW 2031",-33.9065066,151.2525812,BP
17777,Ampol Foodary Marsden Park,"875 Richmond Rd, MARSDEN PARK NSW 2765",-33.7161229,150.8457132,Ampol Foodary
17778,Shell Reddy Express Murwillumbah,"279-283 Tweed Valley Way, SOUTH MURWILLUMBAH NSW 2484",-28.3294089,153.402319,Reddy Express
17779,Bp woonona,"426 Princes Highway, WOONONA NSW 2517",-34.341625,150.905612,BP
17781,Ampol Foodary Dee Why,"793-797 Pittwater Rd, DEE WHY NSW 2099",-33.7456838,151.2920603,Ampol Foodary
17780,MOBIL MOSS VALE,"225 Argyle St, MOSS VALE NSW 2577",-34.5460848,150.3745822,Mobil
17782,Ampol Foodary Dubbo,"Cobra Street Cnr Brisbane Street, DUBBO NSW 2830",-32.253098,148.603148,Ampol Foodary
17792,BP Blackheath,"257-263 Great Western Hwy, BLACKHEATH NSW 2785",-33.6337911,150.2851752,BP
17793,Ampol Foodary Lismore,"136 Woodlark St, LISMORE NSW 2480",-28.8080812,153.2807559,Ampol Foodary
17799,United Petroleum Wyoming,"459 Pacific Hwy, WYOMING NSW 2250",-33.4103967,151.3477896,United
17802,Enhance,"44 Railway St, BOMADERRY NSW 2541",-34.8519365,150.6117038,Enhance
17806,Budget Petrol Lewisham,"204-208 New Canterbury Rd, LEWISHAM NSW 2049",-33.8970975,151.1490284,Budget
17807,Ultra Edgeworth,"780 Main Rd, EDGEWORTH NSW 2285",-32.9241812,151.6147633,Ultra Petroleum
17808,Metro Petroleum Narwee,"32 Bryant St, NARWEE NSW 2209",-33.9485538,151.0715124,Metro Fuel
17809,Reflections Holiday Parks,"State Recreation Area, 2373 Burrinjuck Road, BOOKHAM NSW 2582",-34.9751553,148.6248889,Independent
17810,CALTEX ALBURY,"2/ 997 Pemberton St, WEST ALBURY NSW 2640",-36.073577,146.891307,Caltex
17811,NORCO RURAL KYOGLE,"4 Willis St, KYOGLE NSW 2474",-28.62192,153.0003604,Lowes
17813,7-Eleven Emerald Hills,"7 Raby Rd, LEPPINGTON NSW 2179",-33.9953296,150.7897456,7-Eleven
17814,Reflections Holiday Parks,"Copeton Waters State Park, 3533 Copeton Dam Road, COPETON NSW 2360",-29.9199706,150.9386787,Independent
17816,Reflections Holiday Parks,"Glenbawn Road, GLENBAWN NSW 2337",-32.108281,150.990138,Independent
17821,Reflections Holiday Parks,"2453 GRABINE RD, BIGGA NSW 2583",-34.0166703,149.0842083,Independent
17817,Reflections Holiday Parks,"Reflections Holiday Parks Fashions Mount Road, MUMBIL NSW 2820",-32.687864,149.110951,Independent
17822,Reflections Holiday Parks,"2891 Reg Hailstone Way, Wyangala NSW 2808",-33.962982,148.95499,Independent
17823,Ultra St George's Basin,"1 St Georges Road, ST GEORGES BASIN NSW 2540",-35.0898483,150.5906667,Ultra Petroleum
17824,norco rural bowraville,"51 Carbin Street, Bowraville NSW 2449",-30.650938,152.857184,Independent
17827,Gresford Garage and Rural,"26 Durham Rd, EAST GRESFORD NSW 2311",-32.4276457,151.5508087,Independent
17828,Carey bay servo,"42 Ambrose Street, CAREY BAY NSW 2283",-33.022855,151.6051,Independent
17831,Ampol Foodary Lilli Pilli,"481 Port Hacking Road, LILLI PILLI NSW 2229",-34.052346,151.121541,Ampol Foodary
17834,U-Go East Maitland (Un-manned),"Newcastle St & William St, EAST MAITLAND NSW 2323",-32.748697,151.582952,U-Go
17836,Ampol Foodary Rutherford West,"387 New England Hwy, RUTHERFORD NSW 2320",-32.707904,151.507374,Ampol Foodary
17973,Ampol Foodary Wingham,"Cnr Isabella Street and Primrose Street, WINGHAM NSW 2429",-31.868026,152.371492,Ampol Foodary
17974,Caroona Store,"Post Office Residence 8 Boundary St, CAROONA NSW 2343",-31.4065199,150.4254653,Independent
17975,BP FOX HILLS,"152 Toongabbie Rd, GIRRAWEEN NSW 2145",-33.7956395,150.9390745,BP
17981,Ampol Foodary Moorebank,"216 Newbridge Rd, MOOREBANK NSW 2170",-33.9293153,150.9550957,Ampol Foodary
17984,Metro Kurmond and Newsagency,"583 Bells Line Of Road, Kurmond NSW 2757",-33.55094,150.682834,Metro Fuel
17985,Tasco Berrigan Chanter street,"155-165 Chanter St, BERRIGAN NSW 2712",-35.6557616,145.8015557,Ampol
17986,ACCESS FUELS TUNCURRY,"86 Manning St, TUNCURRY NSW 2428",-32.1743965,152.4985721,Independent
17987,Kulnura General Store,"Kulnura LPO 4 Greta Rd, KULNURA NSW 2250",-33.2249339,151.2226611,Metro Fuel
17991,Metro Wakeley,"72 Thorney Rd, FAIRFIELD WEST NSW 2165",-33.8736677,150.9241934,Metro Fuel
17993,Ampol Foodary Warners Bay,"55 King St, WARNERS BAY NSW 2282",-32.9742387,151.647608,Ampol Foodary
17992,BP Salt Ash,"Corner Richardson Road and Nelson Bay, SALT ASH NSW 2318",-32.788325,151.902234,BP
17994,Ampol Foodary Coffs Harbour,"399 Pacific Highway, Coffs Harbour NSW 2450",-30.320653,153.08738,Ampol Foodary
17995,Ampol Foodary Morisset,"5-11 Bvd, MORISSET NSW 2264",-33.116708,151.471173,Ampol Foodary
17997,Ampol Foodary Narrabeen,"1509-1511 Pittwater Road, NORTH NARRABEEN NSW 2101",-33.7046233,151.2969223,Ampol Foodary
17998,Enhance 24 Hour (Self-Service),"1 Old Port Road, PORT KEMBLA NSW 2505",-34.478216,150.902731,Enhance
17999,Ampol Berrigan,"160-162 Jerilderie Street, BERRIGAN NSW 2712",-35.6643908,145.8164423,Ampol
18000,BUDGET PETROL ASHFIELD,"22 Charlotte Street, ASHFIELD NSW 2131",-33.8864781,151.1253217,Budget
18001,Newmans Service Centre,"136-140 Adelaide Street, BLAYNEY NSW 2799",-33.5280818,149.2565522,Ampol
18003,Speedway Liverpool,"406 Macquarie Street, LIVERPOOL NSW 2170",-33.9281528,150.9190771,Speedway
18005,Ultra Manly,"209 Pittwater Road, Manly NSW 2095",-33.787346,151.284083,Ultra Petroleum
18007,U-Go Canley Heights (Un-manned),"280-282 Canley Vale Road, CANLEY HEIGHTS NSW 2166",-33.883924,150.924202,U-Go
18009,BOBBIN HEAD PETROL STATION,"313 Bobbin Head Road, NORTH TURRAMURRA NSW 2074",-33.7088474,151.1482707,Independent
18013,Ampol Foodary Albury North,"79 Union Road, NORTH ALBURY NSW 2640",-36.054966,146.9487601,Ampol Foodary
18018,Woodham Petroleum Barringun (Diesel stop),"BORDER GATE FARM 13698 MITCHELL HWY, BARRINGUN NSW 2810",-29.01015409,145.71284842,Woodham Petroleum
18060,shell cromer,"189 South Creek Road, CROMER NSW 2099",-33.7361527,151.2803635,Shell
18067,BP RANDWICK,"8-10 Perouse Road, RANDWICK NSW 2031",-33.91899,151.2421524,BP
18070,Metro Islington,"144 Maitland Road, ISLINGTON NSW 2296",-32.9151886,151.7480046,Metro Fuel
18073,NightOwl Shell Berkeley Vale,"1a Tumbi Creek Road, BERKELEY VALE NSW 2261",-33.361412,151.4440283,Shell
18076,Tinonee General Store,"53 Beecher Street, TINONEE NSW 2430",-31.9390053,152.4101653,Tinonee General Store
18079,Buronga IGA Express,"141 Sturt Hwy, BURONGA NSW 2739",-34.173813,142.192966,Shell
18083,Metro Sandgate,"61 Maitland Road, SANDGATE NSW 2304",-32.8731538,151.7120357,Metro Fuel
18084,DURI FUEL STATION,"68 Duri Road, TAMWORTH NSW 2340",-31.1083021,150.8997264,Independent
18086,BP Rockdale,"444 West Botany Street, ROCKDALE NSW 2216",-33.9599094,151.1457386,BP
18088,Fuel Canowindra,"43 Ferguson Street, CANOWINDRA NSW 2804",-33.562072,148.665825,Independent
18090,Ampol Foodary Brownsville,"342 Kanahooka Road, BROWNSVILLE NSW 2530",-34.4859351,150.8064561,Ampol Foodary
18092,BP St Marys (Forrester Road),"120-128 Forrester Road, ST MARYS NSW 2760",-33.755235,150.7752883,BP
18094,Lowes Petroleum Gunnedah OPT,"1 Law Close, GUNNEDAH NSW 2380",-30.9646489,150.2327987,Lowes
18097,Mobil Tamworth,"246 Goonoo Goonoo Road, SOUTH TAMWORTH NSW 2340",-31.1096184,150.9235708,Mobil
18098,Ampol Heatherbrae,"2283 Pacific Highway, 2283 Pacific Highway, HEATHERBRAE NSW 2324",-32.7879315,151.7270982,Ampol
18099,BP CONCORD,"20 Burwood Road, CONCORD NSW 2137",-33.8675406,151.1053024,BP
18101,Shell Tyndale (24/7 unmanned fuel),"4012 BIG RIVER WAY, TYNDALE NSW 2460",-29.5616228,153.1494197,Shell
18103,BP Balranald Roadhouse,94 Sturt Hwy BALRANALD NSW 2715,-34.66705,143.56526,BP
18108,Metro Punchbowl,"998 Punchbowl Road, PUNCHBOWL NSW 2196",-33.9322003,151.045319,Metro Fuel
18110,Ampol Foodary Yass,"228 Comur Street, YASS NSW 2582",-34.8442803,148.9139713,Ampol Foodary
18111,Metro Petroleum Fairy Meadow,"16 Princes Highway, FAIRY MEADOW NSW 2519",-34.3875256,150.8946836,Metro Fuel
18122,North Coast Petroleum Coffs Harbour,"15-17 O'Keefe Drive, COFFS HARBOUR NSW 2450",-30.317456,153.09889,Independent
18125,METRO PETROLEUM PERTHVILLE,"11-13 Vale Rd, PERTHVILLE NSW 2795",-33.48647,149.547025,Metro Fuel
18124,METRO SOUTH BATHURST,"45 Bant Street, SOUTH BATHURST NSW 2795",-33.4310006,149.5782802,Metro Fuel
18128,Tasco Deniliquin Ochtertyre St,"488 Ochtertyre St, DENILIQUIN NSW 2710",-35.530529,144.944922,Shell
18130,METRO HEDDON GRETA,"81-83 Main Road, HEDDON GRETA NSW 2321",-32.8053284,151.5070839,Metro Fuel
18131,Ampol Foodary Banora Point West,"Darlington Drive Corner Leisure Drive, BANORA POINT WEST NSW 2486",-28.21394,153.541772,Ampol Foodary
18132,Ampol Kelso,"19 Sydney Road, KELSO NSW 2795",-33.4190908,149.6024032,Ampol
18133,Mobil Singleton,"1 Bridgman Road, DUNOLLY NSW 2330",-32.5559481,151.1668972,Mobil
18135,BP ROADHOUSE WALLABADAH,"3055 New England Highway, WALLABADAH NSW 2343",-31.5506501,150.8268025,BP
18136,Thredbo Service Station,"51 Friday Drive, THREDBO NSW 2625",-36.5014751,148.3095967,BP
18140,Ampol Foodary Holbrook,"51 Albury St, HOLBROOK NSW 2644",-35.730609,147.308259,Ampol Foodary
18141,Gas to connect,"54c Fairfield Road, GUILDFORD WEST NSW 2161",-33.8472109,150.9623342,Independent
18143,Ampol Foodary Broken Hill,"73-87 Oxide Street, BROKEN HILL NSW 2880",-31.9553279,141.465852,Ampol Foodary
18145,MOBIL 1 CROOKWELL,"204 Goulburn Street, CROOKWELL NSW 2583",-34.4607687,149.474074,Mobil
18146,Supreme Petroleum Guildford,"210 Guildford Road, GUILDFORD NSW 2161",-33.8551791,150.9909269,Supreme Fuel
18148,Barooga General Store,"37 Vermont Street, BAROOGA NSW 3644",-35.9123873,145.6904804,BP
18149,Coopernook Service Station,"104 George Gibson Drive, COOPERNOOK NSW 2426",-31.8255143,152.6127061,Independent
18152,Ungarie Pines Motel and Service Station,"76 Wollongough Street, UNGARIE NSW 2669",-33.6386957,146.9713404,Independent
18153,BP Gumly Gumly,"1 Tasman Road, GUMLY GUMLY NSW 2652",-35.1263413,147.4220045,BP
18154,Enhance Marulan,"117-119 George Street, MARULAN NSW 2579",-34.708272,150.0100751,Enhance
18156,BP Manilla,"301-302 Tamworth Rd, Manilla NSW 2346",-30.7570521125818,150.729766889045,BP
18158,Ampol Foodary Goulburn,"68 Goldsmith Street, GOULBURN NSW 2580",-34.7505216,149.719228,Ampol Foodary
18159,BP North Orange,"5 Hanrahan Place, ORANGE NSW 2800",-33.2595953,149.1143421,BP
18160,Ampol Foodary Toormina,"2 Minorca Place, TOORMINA NSW 2452",-30.3522902,153.0906524,Ampol Foodary
18163,Independent Peakhurst,"114 Boundary Road, PEAKHURST NSW 2210",-33.9633195,151.0680491,Independent
18164,Prime Earlwood,"33 Wardell Road, EARLWOOD NSW 2206",-33.9159977,151.1335999,Prime
18165,Metro Figtree,"103 BELLEVUE RD, FIGTREE NSW 2525",-34.42787884,150.85390728,Metro Fuel
18168,Ampol Foodary Batemans Bay,"2 Princes Hwy Cnr Kings Hwy, BATEMANS BAY NSW 2536",-35.699916,150.182162,Ampol Foodary
18169,Metro Old Bar,"124 Old Bar Road, OLD BAR NSW 2430",-31.9668168,152.5746115,Metro Fuel
18170,Ampol Breeze Moruya,"80-84 Campbell Street, MORUYA NSW 2537",-35.912016,150.0823744,Ampol Breeze
